total error;
avg err;MSE;
0,00346612485112153;0,126378050727657;
programs error;
program;avg err;MSE;
0;-0,007357048266925;0,0765613423441288
1;-0,0108452079958556;0,199683640403663
2;-0,00795533834614215;0,0991456848364079
3;0,0180094970327511;0,107668956646986
4;-0,0199759341677934;0,0983947931335994
5;0,00650664427725002;0,129269635828625
6;0,0584351438798738;0,131965974994372
7;-0,00908875760418371;0,129740199988651

programs splitup;
program;splitup;
0;0,0646102271650109;0;1,58326720879016;0;0;0;0;0;0,410193481159883;
1;0;0,0441447479754899;0,034929979763144;0;0,643219876620293;0;0;0,123950977906778;0;
2;0,040005590999607;0;0,471053347341438;0;0,145475160888782;0,0612173289368764;0,174754694550072;0,0182029934150999;0;
3;0;0;0,407920606174645;0,180484781009801;0,192542519649133;0;0,000540009374802719;0,280563598036752;0;
4;0;0;0,308875729044407;0;0,117120268767079;0;0;0;0,0499760021937818;
5;0;0;0,055370334107594;0,778594470259756;0,259994781911022;0,240308433680894;0;0;0,0354609651423231;
6;0,23374929205482;0;0,247234390492524;0;0,0512432172374375;0;0,345330137067131;0;0,388200193202879;
7;0;0;0,423225122469703;0,372056928964366;0,399641702055467;0,118593813767639;0;0;0,408725044498968;

buckets;
bucket;number;
-85;1;
-84;0;
-83;0;
-82;0;
-81;0;
-80;0;
-79;0;
-78;0;
-77;0;
-76;0;
-75;0;
-74;0;
-73;2;
-72;0;
-71;2;
-70;3;
-69;1;
-68;3;
-67;6;
-66;10;
-65;1;
-64;4;
-63;0;
-62;2;
-61;15;
-60;3;
-59;3;
-58;3;
-57;2;
-56;0;
-55;1;
-54;2;
-53;1;
-52;1;
-51;12;
-50;9;
-49;4;
-48;4;
-47;4;
-46;2;
-45;10;
-44;8;
-43;4;
-42;3;
-41;12;
-40;7;
-39;16;
-38;19;
-37;30;
-36;30;
-35;38;
-34;28;
-33;31;
-32;44;
-31;35;
-30;28;
-29;55;
-28;50;
-27;48;
-26;83;
-25;90;
-24;104;
-23;117;
-22;114;
-21;120;
-20;136;
-19;136;
-18;259;
-17;256;
-16;345;
-15;335;
-14;388;
-13;441;
-12;533;
-11;588;
-10;582;
-9;468;
-8;473;
-7;668;
-6;856;
-5;844;
-4;1570;
-3;1537;
-2;1482;
-1;1822;
0;4760;
1;1558;
2;1279;
3;1184;
4;981;
5;978;
6;947;
7;884;
8;735;
9;656;
10;634;
11;637;
12;539;
13;433;
14;362;
15;261;
16;252;
17;245;
18;194;
19;186;
20;171;
21;163;
22;114;
23;86;
24;113;
25;118;
26;103;
27;111;
28;119;
29;71;
30;40;
31;31;
32;30;
33;20;
34;26;
35;25;
36;14;
37;13;
38;21;
39;13;
40;19;
41;17;
42;9;
43;5;
44;11;
45;8;
46;5;
47;3;
48;8;
49;4;
50;5;
51;10;
52;10;
53;7;
54;4;
55;11;
56;8;
57;2;
58;2;
59;2;
60;2;
61;2;
62;0;
63;0;
64;1;
65;0;
66;0;
67;1;
68;1;
69;0;
70;2;
71;1;
72;2;
73;0;
74;0;
75;0;
76;2;
77;4;
78;1;
79;1;
80;1;
81;3;
82;6;
83;6;
84;9;
85;7;
86;3;
87;2;
88;1;
89;0;
90;0;
91;1;
92;0;
93;0;
94;0;
95;1;
96;0;
97;0;
98;2;
99;1;
100;1;
101;3;
102;8;
103;4;
104;4;
105;4;
106;0;
107;1;
108;1;
109;1;
110;2;
111;1;
112;1;
113;0;
114;1;
