program;randMemAccess_linux64;simpleINT_linux64;simpleFPU_linux64
quick_linux64_4194304 ;0.0198047646565859;0.227039490955461;0
quick_linux64_16777216 ;0.0802849127036434;0.987721025146482;0
quick_linux64_67108864 ;0.333432981433238;4.29030569772461;0
quick_linux64_268435456 ;1.43761380783624;18.4910528360016;0
