program;randMemAccess_linux64;simpleINT_linux64;simpleFPU_linux64
heap_linux64_4194304 ;0.182415331988839;0.598518950591567;0
heap_linux64_16777216 ;0.921750642815023;0;0
heap_linux64_67108864 ;4.04380378822428;0;0
heap_linux64_268435456 ;20.4887284065591;0;0
