program;measured;estimated;error;perc
heap_linux64_4194304 ;2,29169776439667;2,29169776439667;0;0
heap_linux_4194304 ;2,15938324928284;2,16319109728533;0,00380784800249412;0,00176339610106671
heap_linux64_16777216 ;11,9904082298279;12,0057835100808;0,0153752802528899;0,00128229831363387
heap_linux_16777216 ;11,3708855628967;11,3513376964656;0,0195478664311572;0,00171911557134495
heap_linux64_67108864 ;60,4931385040283;62,0060923927758;1,51295388874745;0,0250103387948155
heap_linux_67108864 ;57,5119823455811;57,4371228574659;0,0748594881151519;0,00130163289565177
heap_linux64_268435456 ;306,104983520508;318,896444827603;12,7914613070953;0,0417878244254011
heap_linux_268435456 ;291,974618530273;291,974618530273;0;0
