program;randMemAccess_linux64;simpleINT_linux64;simpleFPU_linux64
merges_linux64_4194304 ;0.0526425740638954;0.709503031734186;0
merges_linux64_16777216 ;0.230948906587264;0.692817759509415;0
merges_linux64_67108864 ;1.52832779793061;1.06380076262536;0
merges_linux64_268435456 ;3.8414083374652;0;0.616420194431531
