program;randMemAccess_linux64;simpleINT_linux64;simpleFPU_linux64
quick_linux64_4194304 ;0.0197550573258682;0.528468329550153;0
quick_linux64_16777216 ;0.148097496704109;0.736846118714073;0
quick_linux64_67108864 ;1.34845872227774;0;0
quick_linux64_268435456 ;5.80019100781817;0;0
