 ;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;completionTime;extechWatt;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
 ;65536;7143;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;1,18843603134155;154,097058823529;7,81296300888062;10;2;1;457152;0,16083799302578;5;32;6,30064105987549;6,5964789390564;914304;0;15,8584747314453;0;0;0;0;457152;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;183,134497029641;
 ;131072;6667;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;1,36328196525574;156,105555555556;13,9622220993042;10;2;1;853376;0,162883996963501;5;32;24,1287269592285;24,7487449645996;1706752;0;50,076717376709;0;0;0;0;853376;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;212,815888565116;
 ;262144;5000;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;1,86179995536804;156,725;19,86159324646;10;2;1;1280000;0,162946000695229;5;32;36,4837265014648;36,9641418457031;2560000;0;74,8360595703125;0;0;0;0;1280639,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;291,790598005056;
 ;524288;3572;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;2,51203799247742;158,402941176471;28,2420349121094;10;2;1;1828864;0,168797001242638;5;32;44,6080474853516;44,9057922363281;3657728;0;87,0530548095703;0;0;0;0;1830384,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;397,91420635546;
 ;1048576;2440;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;4,17581987380981;156,33;35,7078094482422;10;2;1;2498560;0,159297004342079;5;32;27,633508682251;28,0469074249268;4997120;0;93,4110641479492;0;0;0;0;2500553;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;652,805920872688;
 ;2097152;1450;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;6,62620687484741;153,531578947368;36,3815498352051;10;2;1;2969600;0,199355006217957;5;32;15,9062309265137;16,0229835510254;5939200;0;96,0694198608398;0;0;0;0;2971022,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1017,33200392723;
 ;4194304;807;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;11,0421314239502;155,188888888889;37,4066467285156;10;2;1;3305472;0,234414994716644;5;32;9,43671035766602;9,42923069000244;6610944;0;97,5902099609375;0;0;0;0;3306311,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1713,61610664792;
 ;8388608;447;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;20,5167789459229;156,505555555556;38,6553573608398;10;2;1;3661824;0,242026001214981;5;32;5,08858108520508;4,99245309829712;7323648;0;98,4449691772461;0;0;0;0;3662431,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3210,98988714218;
 ;16777216;229;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;40,2794761657715;154,355555555556;40,5586700439453;10;2;1;3751936;0,238566994667053;5;32;2,51980090141296;2,37934494018555;7503872;0;94,785530090332;0;0;0;0;3752533,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6217,36092105442;
 ;33554432;105;1;4;1;0;1;1;-1;-1;-1;-1;-1;-1;88,1904754638672;149,525;36,71435546875;10;2;1;3440640;0,241922006011009;5;32;1,40160000324249;1,23238301277161;6881280;0;91,1242294311523;0;0;0;0;3441259,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13186,6808437347;
