mode;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;
2;67108864;193;1;4;2;0;0;0;0;0;0;0;0;0;105,6475;130,225158691406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;6897;1;4;2;0;0;0;0;0;0;0;0;0;85;2,81640911102295;6,03311204910278;10;2;1;426688;0,479043006896973;5;32;0,89512300491333;0,553369998931885;853376;0;0,000121999997645617;0;0;0;0;426688;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;10000;1;4;2;0;0;0;0;0;0;0;0;0;99,5269230769231;2,96249198913574;7,20687198638916;10;2;1;825856;0,762302994728088;5;32;1,80554103851318;1,21278703212738;1651712;0;0,759186983108521;0;0;0;0;825856;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;9524;1;4;2;0;0;0;0;0;0;0;0;0;100,284615384615;3,59840893745422;8,12212371826172;10;2;1;1383936;1,11715197563171;5;32;3,63899302482605;2,78663396835327;2767872;0;3,41437101364136;0;0;0;0;1384235,375;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;7693;1;4;2;0;0;0;0;0;0;0;0;0;130,322727272727;3,87329006195068;3,18301796913147;10;2;1;2133504;1,45325303077698;5;32;6,54111814498901;5,4440221786499;4267008;0;8,73212718963623;0;0;0;0;2133909,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;6061;1;4;2;0;0;0;0;0;0;0;0;0;131,895945945946;5,3977198600769;3,96411609649658;10;2;1;3414016;1,60227501392365;5;32;4,36822080612183;3,12168192863464;6828032;0;11,7319021224976;0;0;0;0;3414646,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3175;1;4;2;0;0;0;0;0;0;0;0;0;131,12027027027;8,0083589553833;5,39448404312134;10;2;1;4655104;1,57244801521301;5;32;2,78065204620361;1,53943002223969;9310208;0;12,0886669158936;0;0;0;0;4655872;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;2598;1;4;2;0;0;0;0;0;0;0;0;0;130,47972972973;13,3277368545532;6,85029792785645;10;2;1;5611520;1,48528397083282;5;32;1,90971100330353;0,731122970581055;11223040;0;10,9196529388428;0;0;0;0;5612281,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1504;1;4;2;0;0;0;0;0;0;0;0;0;108,319444444444;39,8458251953125;9,38573169708252;10;2;1;3825664;0,99939101934433;5;32;3,38676404953003;2,62669205665588;7651328;0;5,83250188827515;0;0;0;0;3825871,75;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;750;1;4;2;0;0;0;0;0;0;0;0;0;147,85375;45,280460357666;7,56643104553223;10;2;1;7127040;1,12777304649353;5;32;1,11157202720642;0,212638005614281;14254080;0;7,31668615341187;0;0;0;0;7127712;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;393;1;4;2;0;0;0;0;0;0;0;0;0;148,269230769231;87,6306304931641;13,6212768554688;10;2;1;7274496;0,647755980491638;5;32;0,585097014904022;0,0684060007333755;14548992;0;4,1244158744812;0;0;0;0;7275215,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;182;1;4;2;0;0;0;0;0;0;0;0;0;145,543902439024;178,508773803711;13,3514375686646;10;2;1;7471104;0,65372097492218;5;32;1,22829294204712;0,716943979263306;14942208;0;4,57556390762329;0;0;0;0;7471749,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;6061;1;4;2;0;0;0;0;0;0;0;0;0;96,7618421052632;1,588014960289;10,5210666656494;10;2;1;752960;0,487143009901047;5;32;6,76427984237671;7,10853815078735;1505920;0;0,364322006702423;0;0;0;0;752960;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;7143;1;4;2;0;0;0;0;0;0;0;0;0;97,7192307692308;1,7574690580368;14,0820598602295;10;2;1;1422336;0,673439025878906;5;32;30,3532257080078;30,6070938110352;2844672;0;2,14287304878235;0;0;0;0;1422336;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;6452;1;4;2;0;0;0;0;0;0;0;0;0;77,7;1,99333000183105;19,3234252929688;10;2;1;2226176;0,839069008827209;5;32;55,3165740966797;55,4547462463379;4452352;0;17,0204048156738;0;0;0;0;2226176;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;4348;1;4;2;0;0;0;0;0;0;0;0;0;119,525;2,45419001579285;21,519624710083;10;2;1;3012096;0,466206014156342;5;32;63,7991981506348;64,1597747802734;6024192;0;61,5089950561523;0;0;0;0;3012415,25;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;3509;1;4;2;0;0;0;0;0;0;0;0;0;150,646774193548;3,64967107772827;27,3059883117676;10;2;1;4358144;0,244458004832268;5;32;43,2383041381836;44,161190032959;8716288;0;91,2498779296875;0;0;0;0;4361114,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;2667;1;4;2;0;0;0;0;0;0;0;0;0;148,090277777778;5,68607997894287;29,1060829162598;10;2;1;6400000;0,286044001579285;5;32;23,2598209381104;23,548225402832;12800000;0;94,6696395874023;0;0;0;0;6402921;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1640;1;4;2;0;0;0;0;0;0;0;0;0;151,374285714286;10,1595439910889;29,5919132232666;10;2;1;7188480;0,320948004722595;5;32;13,324254989624;13,3594255447388;14376960;0;96,8238220214844;0;0;0;0;7190363;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;870;1;4;2;0;0;0;0;0;0;0;0;0;150,371621621622;18,515962600708;30,0411052703857;10;2;1;7954432;0,347737997770309;5;32;7,09298706054688;6,98076677322388;15908864;0;97,8672256469727;0;0;0;0;7956187;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;422;1;4;2;0;0;0;0;0;0;0;0;0;148,728378378378;35,0986442565918;30,7369956970215;10;2;1;8470528;0,357349008321762;5;32;3,72993302345276;3,52980399131775;16941056;0;97,6023559570313;0;0;0;0;8472296;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;225;1;4;2;0;0;0;0;0;0;0;0;0;150,718571428571;67,870231628418;30,8743934631348;10;2;1;8585216;0,367675989866257;5;32;2,09540200233459;1,84871602058411;17170432;0;95,4899368286133;0;0;0;0;8586726;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;115;1;4;2;0;0;0;0;0;0;0;0;0;149,916666666667;201,170211791992;21,2829475402832;10;2;1;6160384;0,355145007371902;5;32;1,31908297538757;1,06501197814941;12320768;0;93,5387725830078;0;0;0;0;6161472,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;10000;1;4;2;0;0;0;0;0;0;0;0;0;87,4766666666667;1,34745299816132;8,62303638458252;10;2;1;1066688;0,703396022319794;5;32;8,30594825744629;9,18493938446045;2133376;0;0,0480750016868114;0;0;0;0;1066688;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;5406;1;4;2;0;0;0;0;0;0;0;0;0;87,7014285714286;1,53038704395294;13,0561923980713;10;2;1;1505920;0,857707023620605;5;32;35,4767036437988;35,9354820251465;3011840;0;1,6525069475174;0;0;0;0;1505920;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;262144;10000;1;4;2;0;0;0;0;0;0;0;0;0;87,2256756756757;1,73876702785492;18,5071334838867;10;2;1;2694912;0,968271017074585;5;32;61,9737358093262;61,7980842590332;5389824;0;16,0983352661133;0;0;0;0;2694912;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;524288;8334;1;4;2;0;0;0;0;0;0;0;0;0;122,174;1,83155798912048;14,37047290802;10;2;1;3413504;0,649712979793549;5;32;77,1128463745117;77,2345275878906;6827008;0;24,1705646514893;0;0;0;0;3413507,5;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;1048576;4256;1;4;2;0;0;0;0;0;0;0;0;0;124,482;2,60583806037903;21,3963565826416;10;2;1;4876288;0,600261986255646;5;32;85,9958114624023;86,3108520507813;9752576;0;56,386058807373;0;0;0;0;4876842;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;2097152;3637;1;4;2;0;0;0;0;0;0;0;0;0;125,451923076923;4,11212205886841;25,9587821960449;10;2;1;6301696;0,626339018344879;5;32;83,8546981811523;85,7984237670898;12603392;0;64,4744491577148;0;0;0;0;6302700;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;4194304;1905;1;4;2;0;0;0;0;0;0;0;0;0;144,444827586207;7,45330619812012;32,887580871582;10;2;1;8114176;0,392704993486404;5;32;15,3400650024414;15,3400354385376;16228352;0;96,5523300170898;0;0;0;0;8116070;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;8388608;1258;1;4;2;0;0;0;0;0;0;0;0;0;141,355;13,6396722793579;35,0213851928711;10;2;1;9003008;0,403861999511719;5;32;7,94942998886108;7,77768993377686;18006016;0;97,794059753418;0;0;0;0;9004791;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;16777216;791;1;4;2;0;0;0;0;0;0;0;0;0;143,714516129032;26,089527130127;35,8406677246094;10;2;1;9699328;0,411460012197495;5;32;4,20637178421021;3,95751404762268;19398656;0;97,0210800170898;0;0;0;0;9701108;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;33554432;373;1;4;2;0;0;0;0;0;0;0;0;0;142,3015625;51,0221519470215;36,2145881652832;10;2;1;10354688;0,417566001415253;5;32;2,31001996994019;2,02039003372192;20709376;0;92,5261383056641;0;0;0;0;10356276;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;67108864;187;1;4;2;0;0;0;0;0;0;0;0;0;144,902631578947;168,894729614258;21,6926078796387;10;2;1;7471104;0,437002003192902;5;32;1,34544098377228;1,02319300174713;14942208;0;88,5700073242188;0;0;0;0;7472154;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;65536;6250;1;4;2;0;0;0;0;0;0;0;0;0;121,5;2,47787594795227;6,69677495956421;10;1,82692301273346;0,913461983203888;6656;1,92986798286438;5,47368383407593;32;7,64687585830688;6,13202714920044;13312;0;5,34682178497314;0;0;0;0;6656;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;131072;6250;1;4;2;0;0;0;0;0;0;0;0;0;97,775;2,80471205711365;8,53506278991699;10;10,9696969985962;5,48484802246094;4224;2,65349102020264;0,911602020263672;32;19,0618705749512;16,9968872070313;8448;0;19,0952911376953;0;0;0;0;4224,6875;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
