 ;matrix_w;matrix_h;filter_size;samples;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;completionTime;extechWatt;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
 ;130;130;3;130;0;1;1;2;2;-1;-1;-1;-1;-1;-1;1,52645802497864;143,608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10,0981464385986;20;12,529411315918;1,39215695858002;26112;20,4444427490234;1,59624397754669;45;36,7999954223633;0;6738,375;67,596565246582;0;0;0;0;0;6528;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;219,211584051132;
 ;258;130;3;130;0;1;1;2;2;-1;-1;-1;-1;-1;-1;1,70848202705383;142,926666666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;14,8246793746948;20;16,8175182342529;1,86861300468445;70144;29,3902797698975;1,18923604488373;45;52,9025039672852;0;17955,5625;70,5395965576172;0,00136200000997633;0;0;0;0;17536;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;244,187641186714;
 ;258;258;3;258;0;1;1;2;2;-1;-1;-1;-1;-1;-1;1,66180694103241;144,734482758621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;20,1413917541504;20;11,8800001144409;1,32000005245209;230400;37,8134727478027;1,68350195884705;45;68,0642776489258;0,00012300000526011;58514,0625;70,7096405029297;0;0;0;0;0;57600;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;240,520768055011;
 ;514;258;3;258;0;1;1;2;2;-1;-1;-1;-1;-1;-1;1,95863103866577;141,710714285714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30,0085258483887;20;1,621621966362;0,180179998278618;454656;43,9971733093262;12,3333330154419;45;79,2598495483398;0,0662569999694824;115009,875;73,0175476074219;0;0;0;0;0;113664;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;277,559003511497;
 ;514;514;3;514;0;1;1;2;2;-1;-1;-1;-1;-1;-1;2,29625010490417;144,361538461538;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;36,827262878418;20;12;1,33333301544189;638976;47,9572067260742;1,66666698455811;45;86,3231430053711;0,000384999992093071;161001,75;73,1233673095703;0;0;0;0;0;159744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;331,490197836436;
 ;1026;514;3;514;0;1;1;2;2;-1;-1;-1;-1;-1;-1;2,37032890319824;144,828947368421;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;43,773853302002;20;1,71428596973419;0,19047600030899;172032;50,0068130493164;11,6666669845581;45;90,0123062133789;0,000199999994947575;43282,8125;73,1629409790039;0;0;0;0;0;43008;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;343,292239967145;
 ;1026;1026;3;1026;0;1;1;2;2;-1;-1;-1;-1;-1;-1;2,92895102500916;148,873913043478;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;46,1338996887207;20;8,34782600402832;0,927536010742188;2260992;50,270694732666;2,39583301544189;45;91,3457260131836;0,877346992492676;570649,5;73,0836715698242;14,7859029769897;0;0;0;0;565248,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;436,044400205819;
 ;2050;1026;3;1026;0;1;1;2;2;-1;-1;-1;-1;-1;-1;4,42810010910034;153,236842105263;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;48,4410781860352;20;14,25;1,58333301544189;1179648;50,4593276977539;1,40350902080536;45;92,039421081543;1,25014495849609;308825,125;72,0829620361328;17,7493591308594;0;0;0;0;294912,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;678,548077244507;
 ;2050;2050;3;2050;0;1;1;2;2;-1;-1;-1;-1;-1;-1;7,40294790267944;152,166666666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;54,5545921325684;20;2,05714297294617;0,228570997714996;2293760;50,6759414672852;9,72222232818604;45;92,5227432250977;1,32651603221893;600867,4375;72,067138671875;18,1695423126221;0;0;0;0;573440,8125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1126,48190585772;
 ;4098;2050;3;2050;0;1;1;2;2;-1;-1;-1;-1;-1;-1;13,2493505477905;158,023333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;56,6041297912598;20;15,1578950881958;1,68421101570129;2490368;50,4456520080566;1,31944394111633;45;92,8717269897461;2,11051106452942;750123,6875;67,8819046020508;17,2634048461914;0;0;0;0;622603,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2093,70653806369;
