 ;vector_size;extechWatt;completionTime;J;d0_mode_in;d0_mode_out;gpuBusy_1;waveFronts_1;AluBusy_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fastPath_1;
 ;65536;150,271428571429;0,852532029151917;128,111205923557;0;0;2,02273392677307;266688;4,73459100723267;0,34909400343895;0;533376;0;
 ;131072;150,5;0,936044991016388;140,874771147966;0;0;1,83259499073029;533376;9,51792526245117;0,701783001422882;0;1066752;8334;
 ;262144;152,25;1,03938603401184;158,246523678303;0;0;1,77840900421143;984704;17,9648170471191;1,32807004451752;0,00479499995708466;1969408;7693;
 ;524288;153,65;1,42279994487762;218,613211530447;0;0;1,64049303531647;1280000;27,9342079162598;3,41390991210938;1,60453605651855;2560000;10000;
 ;1048576;156,884615384615;2,02957391738892;318,408923424207;0;0;1,53203499317169;1765888;41,7717094421387;4,93814420700073;2,21441698074341;3531776;13796;
 ;2097152;157,396666666667;3,1077868938446;489,155297801494;0;0;1,50386595726013;2498560;55,7259902954102;5,23375606536865;1,34284996986389;4997120;19520;
 ;4194304;149,5125;5,15730285644531;771,08124332428;0;0;1,72206604480743;731936;58,5673484802246;4,97861099243164;0,739176988601685;1463872;5696;
 ;8388608;152,741666666667;9,20588207244873;1406,12177088261;0;0;1,68394804000854;1258272;67,6586761474609;5,31997299194336;0,386079013347626;2516544;9792;
 ;16777216;155,107142857143;17,1830997467041;2665,22150714057;0;0;1,61849200725555;1751712;75,7839584350586;5,79204082489014;0,229422003030777;3503424;13632;
 ;33554432;152,17;32,9523811340332;5014,36383716583;0;0;1,59757196903229;2417856;80,277229309082;6,03159618377686;0,123928003013134;4835712;18963;
 ;67108864;156,766666666667;270;42327;0;0;0,4531230032444;1644800;81,5170364379883;6,13011693954468;0,140743002295494;3289600;12850;
