 ;vector_size;extechWatt;completionTime;J;d0_mode_in;d0_mode_out;gpuBusy_1;waveFronts_1;AluBusy_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fastPath_1;
 ;65536;142,434210526316;1,17086601257324;166,771376132965;1;2;3,21819090843201;266688;2,19186091423035;0,161612004041672;0;533376;0;
 ;131072;142,7;1,1988240480423;171,072191655636;1;2;5,03706407546997;533376;2,74114203453064;0,202112004160881;0;1066752;8334;
 ;262144;145,144736842105;1,26972603797913;184,294051644049;1;2;8,52457141876221;984704;3,11931300163269;10,6350421905518;11,465238571167;1969408;7693;
 ;524288;141,282352941176;1,51205897331238;213,627249535392;1;2;12,5184421539307;1422336;3,36780905723572;66,3798828125;67,2758407592773;2844672;11112;
 ;1048576;140,211111111111;1,85867297649384;260,606603226397;1;2;20,1226959228516;2438144;3,50509595870972;79,7612380981445;81,9998092651367;4876288;19048;
 ;2097152;145,080555555556;2,40064811706543;348,287362517251;1;2;30,565336227417;3792896;3,57427597045898;85,8207931518555;89,1682586669922;7585792;29632;
 ;4194304;132,916666666667;3,16864609718323;421,165877083937;1;2;42,8643035888672;865576;3,58703804016113;88,1440124511719;92,7115249633789;1731152;6736;
 ;8388608;141,7;5,22311782836914;740,115796279907;1;2;55,675422668457;1529664;3,61550903320313;90,0853576660156;95,6943283081055;3059328;11904;
 ;16777216;149,225;9,24013233184814;1378,85874722004;1;2;62,4797630310059;2500096;3,64740204811096;90,1041870117188;97,3021087646484;5000192;19456;
 ;33554432;147,63125;17,4684677124023;2578,8917239666;1;2;65,489875793457;3651456;3,6547839641571;88,1515808105469;97,5190582275391;7302912;28638;
 ;67108864;151,4;59,9894752502441;9082,40655288696;1;2;39,2278251647949;3125120;3,640625;86,0790405273438;98,5114440917969;6250240;24415;
