 ;vector_size;extechWatt;completionTime;J;d0_mode_in;d0_mode_out;gpuBusy_2;waveFronts_2;AluBusy_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fastPath_2;
 ;65536;146,954347826087;1,00740897655487;148,043129143767;0;0;11,76100730896;13824;22,1138954162598;3,07162499427795;1,55260503292084;27648;0;
 ;131072;148,545;1,04680001735687;155,496908578277;0;0;13,8140048980713;28480;32,7225532531738;10,3695726394653;8,15278816223145;56960;222,5;
 ;262144;148,571428571429;1,22403502464294;181,856632232666;0;0;16,5925388336182;42880;45,3697929382324;10,9714336395264;7,79459285736084;85760;335;
 ;524288;150,876;1,68120002746582;253,652735343933;0;0;18,3410301208496;66304;55,319938659668;9,01586437225342;4,99475193023682;132608;518;
 ;1048576;153,127083333333;2,39518690109253;366,767984202504;0;0;17,9114475250244;4608;61,4662475585938;7,36105394363403;2,85421395301819;9216;36;
 ;2097152;154,564583333333;3,6414749622345;562,843060256541;0;0;23,8856220245361;125952;67,7733840942383;6,5917329788208;1,60909700393677;251904;984;
 ;4194304;152,628571428571;5,73854398727417;875,865770857675;0;0;23,7019081115723;82240;67,7119293212891;6,62330198287964;1,64767694473267;164480;640;
 ;8388608;154,31;9,82222175598145;1515,6670391655;0;0;25,2079029083252;61680;70,1062469482422;6,24737119674683;1,10692703723907;123360;480;
 ;16777216;154,35;18,0762710571289;2790,07243766785;0;0;24,5212650299072;189152;71,737907409668;5,78999614715576;0,518896996974945;378304;1472;
 ;33554432;156,184375;34,4871788024902;5386,35846678018;0;0;10,2128667831421;16384;71,9323806762695;5,89291381835938;0,6581050157547;32768;128;
 ;67108864;156,937037037037;177,981811523438;27931,9381469727;0;0;13,1912755966187;65792;71,8671569824219;5,8367919921875;0,576875984668732;131584;514;
