 ;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;completionTime;extechWatt;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
 ;65536;6667;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;1,5663720369339;145,883333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11,1330099105835;10;11,3962268829346;5,69811296463013;3392;1,91656100749969;0,877483010292053;32;28,6529903411865;27,4165897369385;6784;0;38,5583686828613;0;0;0;0;3392;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;228,50757398804;
 ;131072;6667;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;1,71981394290924;145,275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;16,7199726104736;10;4,27350378036499;2,1367518901825;14976;2,26447701454163;2,33999991416931;32;47,9631614685059;46,2555198669434;29952;0;59,8581428527832;0;0;0;0;14976;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;249,84597055614;
 ;262144;4546;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;2,17971801757813;146,113793103448;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;26,746919631958;10;3,49206399917603;1,74603199958801;16128;2,6516170501709;2,8636360168457;32;59,4859619140625;57,3891258239746;32256;0;73,9072875976563;0;0;0;0;16128;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;318,486867444269;
 ;524288;3572;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;2,46696496009827;150,201923076923;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;36,1390495300293;10;2,66666698455811;1,33333301544189;72192;3,18779993057251;3,75;32;36,5219573974609;34,0768547058105;144384;0;50,5341415405273;0;0;0;0;72192;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;370,542881170144;
 ;1048576;2632;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;3,69262909889221;150,172413793103;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;43,668140411377;10;25,75;12,875;8192;3,36766505241394;0,388350009918213;32;20,228609085083;17,6352767944336;16384;0;24,5505104064941;0;0;0;0;8192;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;554,531025023296;
 ;2097152;1588;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;5,72355222702026;150,862962962963;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;47,3869018554688;10;8,2608699798584;4,1304349899292;47104;3,21366000175476;1,21052598953247;32;7,95062685012817;5,39382600784302;94208;0;9,87726974487305;0;0;0;0;47104;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;863,472047641542;
 ;4194304;971;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;9,44490242004395;151,744230769231;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;52,8268356323242;10;1,40740704536438;0,703703999519348;221184;3,44168591499329;7,10526323318481;32;5,41987800598145;2,67484593391418;442368;0;5,26535701751709;0;0;0;0;221184;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1433,20945242001;
 ;8388608;538;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;17,0929374694824;151,794444444444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;59,5591239929199;10;9;4,5;49152;3,23417496681213;1,11111104488373;32;4,06287288665771;1,48778295516968;98304;0;2,60028791427612;0;0;0;0;49152;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2594,61294710371;
 ;16777216;290;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;31,2655162811279;152,464814814815;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;61,2118148803711;10;1,75;0,875;262144;3,27806806564331;5,7142858505249;32;4,54204702377319;1,9218590259552;524288;0;3,01677703857422;0;0;0;0;262144;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4766,89114989175;
 ;33554432;140;1;4;1;1;1;1;-1;-1;-1;-1;-1;-1;60,8071441650391;152,84;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;64,6239700317383;10;1,5;0,75;98304;3,16840791702271;6,66666698455811;32;4,48327207565308;1,9555139541626;196608;0;3,29201698303223;0;0;0;0;98304;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9293,76391418457;
