 ;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;completionTime;extechWatt;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
 ;65536;4762;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;1,76480495929718;150,964705882353;2,39262700080872;10;2;1;304768;0,357241004705429;5;32;0,501760005950928;0,230306997895241;609536;0;0,0042200000025332;0;0;0;0;304768;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;266,423261620017;
 ;131072;4000;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;1,98199999332428;157,49375;2,91790699958801;10;2;1;512000;0,508651971817017;5;32;1,29079103469849;0,905934989452362;1024000;0;1,2815899848938;0;0;0;0;512000;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;312,152611448616;
 ;262144;3226;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;2,64414095878601;153,023529411765;3,99708795547485;10;2;1;825856;0,553987979888916;5;32;3,21645903587341;2,81909608840942;1651712;0;3,17433905601501;0;0;0;0;826005,75;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;404,615781775643;
 ;524288;2500;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;3,55599999427795;153,535294117647;5,81026315689087;10;2;1;1280000;0,588433027267456;5;32;3,6940131187439;3,28161001205444;2560000;0;5,1914381980896;0;0;0;0;1280191,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;545,971505003817;
 ;1048576;1695;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;5,11032390594482;155,708823529412;7,60477209091187;10;2;1;1735680;0,609188973903656;5;32;2,14787292480469;1,69630599021912;3471360;0;5,44321584701538;0;0;0;0;1735949,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;795,722523248897;
 ;2097152;1099;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;8,24840831756592;153,076470588235;9,41445636749268;10;2;1;2250752;0,613910019397736;5;32;1,30423200130463;0,83159202337265;4501504;0;5,29906606674194;0;0;0;0;2251060,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1262,63723322363;
 ;4194304;629;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;14,511923789978;151,880555555556;10,6237525939941;10;2;1;2576384;0,620706021785736;5;32;0,91694700717926;0,429845988750458;5152768;0;4,72159385681152;0;0;0;0;2576688;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2204,07904740175;
 ;8388608;332;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;26,7439765930176;152,782352941176;11,6536798477173;10;2;1;2719744;0,618368983268738;5;32;2,23712110519409;1,77186894416809;5439488;0;5,11980819702148;0;0;0;0;2719943,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4086,00767088497;
 ;16777216;172;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;51,139533996582;149,070588235294;12,1318111419678;10;2;1;2818048;0,623893976211548;5;32;0,614482998847961;0,117848999798298;5636096;0;3,9160680770874;0;0;0;0;2818326;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7623,4004149493;
 ;33554432;86;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;100,70930480957;148,335294117647;21,8723545074463;10;2;1;2818048;0,348744004964828;5;32;0,313872009515762;0,0356529988348484;5636096;0;2,14696097373962;0;0;0;0;2818329,5;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;14938,7443493114;
 ;67108864;34;1;4;1;0;0;0;-1;-1;-1;-1;-1;-1;295,294128417969;147,6775;15,1058883666992;10;2;1;2228224;0,351754009723663;5;32;0,303220003843308;0,022732999175787;4456448;0;2,25511789321899;0;0;0;0;2228423;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;43608,2986494446;
