 ;vector_size;samples;use_float_4;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;completionTime;extechWatt;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;
 ;65536;7693;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;1,14428699016571;145,053703703704;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7,13451385498047;10;3,52427196502686;1,76213598251343;13184;4,6937780380249;2,83746600151062;32;24,9886341094971;22,1155643463135;26368;0;6,74757194519043;0;0;0;0;13184;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;165,9830660235;
 ;131072;7143;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;1,2715950012207;142,833333333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9,76355361938477;10;5,66666698455811;2,83333301544189;19200;6,76765012741089;1,76470601558685;32;43,7582397460938;38,7706565856934;38400;0;8,00732803344727;0;0;0;0;19200;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;181,626152674357;
 ;262144;6250;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;1,41887998580933;146,621153846154;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12,6589527130127;10;0,852590024471283;0,426295012235641;64256;8,49309158325195;11,7289724349976;32;63,0742111206055;56,5386810302734;128512;0;8,60983562469482;0;0;0;0;64256;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;208,037820688578;
 ;524288;5000;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;1,75979995727539;146,657692307692;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;19,2352924346924;10;0,149424999952316;0,0747129991650581;89088;10,1050815582275;66,9230804443359;32;77,9705200195313;70,0198059082031;178176;0;12,1537628173828;0;0;0;0;89088;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;258,088200657184;
 ;1048576;3449;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;2,29370808601379;149,860416666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;23,5836143493652;10;4,86111116409302;2,43055605888367;73728;10,9992561340332;2,05714297294617;32;86,9613342285156;78,3112716674805;147456;0;14,0522737503052;0;0;0;0;73728;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;343,73604948173;
 ;2097152;2174;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;3,59843611717224;146,889130434783;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;28,7344570159912;10;4,13793087005615;2,06896495819092;59392;11,5955352783203;2,41666698455811;32;92,6200561523438;83,5664367675781;118784;0;12,8620891571045;0;0;0;0;59392;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;528,571152176546;
 ;4194304;1266;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;6,10031604766846;147,25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;36,3726005554199;10;15;7,5;24576;11,7234992980957;0,666666984558105;32;94,8705673217773;85,7899780273438;49152;0;13,3071203231812;0;0;0;0;24576;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;898,27153801918;
 ;8388608;720;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;11,0680561065674;147,535416666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;42,5865898132324;10;2;1;155648;8,633713722229;5;32;97,5171279907227;90,8362197875977;311296;0;11,8939943313599;0;0;0;0;155648;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1632,93026937246;
 ;16777216;370;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;20,7810802459717;147,329545454545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;50,1870498657227;10;0,699999988079071;0,349999994039536;327680;7,19189596176147;14,2857141494751;32;98,1066665649414;92,5551986694336;655360;0;12,6215267181396;0;0;0;0;327680;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3061,66710669344;
 ;33554432;206;1;4;1;1;1;2;-1;-1;-1;-1;-1;-1;40,5;149,235416666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;55,8245658874512;10;0,333332985639572;0,166666999459267;393216;6,41806316375732;30;32;98,2988357543945;93,4002304077148;786432;0;12,8785409927368;0;0;0;0;393216;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6044,034375;
