J,mode;J,vector_size;J,samples;J,use_float_4;J,n_thread_host;J,n_device;J,d0_size;J,d0_mode_in;J,d0_mode_out;J,d1_size;J,d1_mode_in;J,d1_mode_out;J,d2_size;J,d2_mode_in;J,d2_mode_out;J,extechWatt;J,completionTime;J,gpuBusy_1;J,aluInsts_1;J,fetchInsts_1;J,wrInsts_1;J,waveFronts_1;J,AluBusy_1;J,aluFetchRatio_1;J,aluPacking_1;J,aluPacking_1;J,fetchUnitBusy_1;J,fetchUnitStalled_1;J,fetchSize_1;J,cacheHit_1;J,writeUnitStalled_1;J,ldsFetchInst_1;J,aluStalledByLds_1;J,ldsBankConfl_1;J,fastPath_1;J,completePath_1;J,pathUtil_1;J,gpuBusy_2;J,aluInsts_2;J,fetchInsts_2;J,wrInsts_2;J,waveFronts_2;J,AluBusy_2;J,aluFetchRatio_2;J,aluPacking_2;J,aluPacking_2;J,fetchUnitBusy_2;J,fetchUnitStalled_2;J,fetchSize_2;J,cacheHit_2;J,writeUnitStalled_2;J,ldsFetchInst_2;J,aluStalledByLds_2;J,ldsBankConfl_2;J,fastPath_2;J,completePath_2;J,pathUtil_2;J,gpuBusy_3;J,aluInsts_3;J,fetchInsts_3;J,wrInsts_3;J,waveFronts_3;J,AluBusy_3;J,aluFetchRatio_3;J,aluPacking_3;J,aluPacking_3;J,fetchUnitBusy_3;J,fetchUnitStalled_3;J,fetchSize_3;J,cacheHit_3;J,writeUnitStalled_3;J,ldsFetchInst_3;J,aluStalledByLds_3;J,ldsBankConfl_3;J,fastPath_3;J,completePath_3;J,pathUtil_3;J,J;extechWatt,mode;extechWatt,vector_size;extechWatt,samples;extechWatt,use_float_4;extechWatt,n_thread_host;extechWatt,n_device;extechWatt,d0_size;extechWatt,d0_mode_in;extechWatt,d0_mode_out;extechWatt,d1_size;extechWatt,d1_mode_in;extechWatt,d1_mode_out;extechWatt,d2_size;extechWatt,d2_mode_in;extechWatt,d2_mode_out;extechWatt,extechWatt;extechWatt,completionTime;extechWatt,gpuBusy_1;extechWatt,aluInsts_1;extechWatt,fetchInsts_1;extechWatt,wrInsts_1;extechWatt,waveFronts_1;extechWatt,AluBusy_1;extechWatt,aluFetchRatio_1;extechWatt,aluPacking_1;extechWatt,aluPacking_1;extechWatt,fetchUnitBusy_1;extechWatt,fetchUnitStalled_1;extechWatt,fetchSize_1;extechWatt,cacheHit_1;extechWatt,writeUnitStalled_1;extechWatt,ldsFetchInst_1;extechWatt,aluStalledByLds_1;extechWatt,ldsBankConfl_1;extechWatt,fastPath_1;extechWatt,completePath_1;extechWatt,pathUtil_1;extechWatt,gpuBusy_2;extechWatt,aluInsts_2;extechWatt,fetchInsts_2;extechWatt,wrInsts_2;extechWatt,waveFronts_2;extechWatt,AluBusy_2;extechWatt,aluFetchRatio_2;extechWatt,aluPacking_2;extechWatt,aluPacking_2;extechWatt,fetchUnitBusy_2;extechWatt,fetchUnitStalled_2;extechWatt,fetchSize_2;extechWatt,cacheHit_2;extechWatt,writeUnitStalled_2;extechWatt,ldsFetchInst_2;extechWatt,aluStalledByLds_2;extechWatt,ldsBankConfl_2;extechWatt,fastPath_2;extechWatt,completePath_2;extechWatt,pathUtil_2;extechWatt,gpuBusy_3;extechWatt,aluInsts_3;extechWatt,fetchInsts_3;extechWatt,wrInsts_3;extechWatt,waveFronts_3;extechWatt,AluBusy_3;extechWatt,aluFetchRatio_3;extechWatt,aluPacking_3;extechWatt,aluPacking_3;extechWatt,fetchUnitBusy_3;extechWatt,fetchUnitStalled_3;extechWatt,fetchSize_3;extechWatt,cacheHit_3;extechWatt,writeUnitStalled_3;extechWatt,ldsFetchInst_3;extechWatt,aluStalledByLds_3;extechWatt,ldsBankConfl_3;extechWatt,fastPath_3;extechWatt,completePath_3;extechWatt,pathUtil_3;extechWatt,J;completionTime,mode;completionTime,vector_size;completionTime,samples;completionTime,use_float_4;completionTime,n_thread_host;completionTime,n_device;completionTime,d0_size;completionTime,d0_mode_in;completionTime,d0_mode_out;completionTime,d1_size;completionTime,d1_mode_in;completionTime,d1_mode_out;completionTime,d2_size;completionTime,d2_mode_in;completionTime,d2_mode_out;completionTime,extechWatt;completionTime,completionTime;completionTime,gpuBusy_1;completionTime,aluInsts_1;completionTime,fetchInsts_1;completionTime,wrInsts_1;completionTime,waveFronts_1;completionTime,AluBusy_1;completionTime,aluFetchRatio_1;completionTime,aluPacking_1;completionTime,aluPacking_1;completionTime,fetchUnitBusy_1;completionTime,fetchUnitStalled_1;completionTime,fetchSize_1;completionTime,cacheHit_1;completionTime,writeUnitStalled_1;completionTime,ldsFetchInst_1;completionTime,aluStalledByLds_1;completionTime,ldsBankConfl_1;completionTime,fastPath_1;completionTime,completePath_1;completionTime,pathUtil_1;completionTime,gpuBusy_2;completionTime,aluInsts_2;completionTime,fetchInsts_2;completionTime,wrInsts_2;completionTime,waveFronts_2;completionTime,AluBusy_2;completionTime,aluFetchRatio_2;completionTime,aluPacking_2;completionTime,aluPacking_2;completionTime,fetchUnitBusy_2;completionTime,fetchUnitStalled_2;completionTime,fetchSize_2;completionTime,cacheHit_2;completionTime,writeUnitStalled_2;completionTime,ldsFetchInst_2;completionTime,aluStalledByLds_2;completionTime,ldsBankConfl_2;completionTime,fastPath_2;completionTime,completePath_2;completionTime,pathUtil_2;completionTime,gpuBusy_3;completionTime,aluInsts_3;completionTime,fetchInsts_3;completionTime,wrInsts_3;completionTime,waveFronts_3;completionTime,AluBusy_3;completionTime,aluFetchRatio_3;completionTime,aluPacking_3;completionTime,aluPacking_3;completionTime,fetchUnitBusy_3;completionTime,fetchUnitStalled_3;completionTime,fetchSize_3;completionTime,cacheHit_3;completionTime,writeUnitStalled_3;completionTime,ldsFetchInst_3;completionTime,aluStalledByLds_3;completionTime,ldsBankConfl_3;completionTime,fastPath_3;completionTime,completePath_3;completionTime,pathUtil_3;completionTime,J;
HOST_SEQ 65536 100000 1 1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 Non un numero reale;0,999888398499696;-0,318183541990008;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;-0,109796169723123;0,999872320419728;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;-0,113348842429063;-0,764364450743559;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;-0,113248907504732;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;-0,109796169723123;Non un numero reale;0,999997674661674;-0,31461432948625;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;-0,113248907504732;1;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,999872320419728;
HOST_PAR 65536 9091 1 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 Non un numero reale;0,99995533047234;-0,539586945768772;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,230560087371117;0,999990985759151;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;0,227788574682733;-0,693140845646569;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;0,229510954131452;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,230560087371117;Non un numero reale;0,999927665511853;-0,539224111035506;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,229510954131452;1;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,999990985759151;
OPENCL 65536 3334 1 4 1 0 0 0 -1 -1 -1 -1 -1 -1 Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,994599856148346;-0,650684996019075;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;0,676169761129021;Non un numero reale;Non un numero reale;Non un numero reale;0,708495132608857;-0,44057265237273;Non un numero reale;Non un numero reale;-0,468583375963104;-0,435429029156114;0,708495132608857;Non un numero reale;-0,172379708368429;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,708470331704567;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;
OPENCL 65536 6250 1 4 1 0 1 1 -1 -1 -1 -1 -1 -1 Non un numero reale;0,988362905870027;-0,519356459501318;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,352946586461482;0,999969422388179;0,0878725754488707;Non un numero reale;Non un numero reale;Non un numero reale;0,365466736578252;-0,24402328964742;Non un numero reale;Non un numero reale;-0,487802551625529;-0,492289791013303;0,365466736578252;Non un numero reale;0,369765921962414;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,365387328030755;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;0,392210519604479;-0,925492697177414;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;0,347122901987583;0,899573420128955;Non un numero reale;Non un numero reale;Non un numero reale;0,863208855181485;-0,85755618424123;Non un numero reale;Non un numero reale;-0,408825488567641;-0,409817196877952;0,863208855181485;Non un numero reale;0,982258969311469;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,863303147464342;Non un numero reale;+Infinito;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,352946586461482;Non un numero reale;0,988476519376075;-0,514733517720886;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,347122901987583;1;0,0827906326511238;Non un numero reale;Non un numero reale;Non un numero reale;0,360828111327795;-0,238527464974023;Non un numero reale;Non un numero reale;-0,485496760014589;-0,489996031087539;0,360828111327795;Non un numero reale;0,364266682964859;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,360747737269901;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,999969422388179;
OPENCL 65536 7143 1 4 1 0 1 2 -1 -1 -1 -1 -1 -1 Non un numero reale;0,98034677032869;-0,49153623942381;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,394065493029829;0,99994722764178;0,136294184697013;-Infinito;Non un numero reale;Non un numero reale;0,301170751084705;-0,437745526121743;-Infinito;Non un numero reale;-0,469315260443459;-0,470973085341127;0,301170751084705;Non un numero reale;0,440008758633845;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,301156419547968;Non un numero reale;-Infinito;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;Non un numero reale;0,473040469366256;-0,938903836565428;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;1;0,38668838013505;0,787830740595261;+Infinito;Non un numero reale;Non un numero reale;0,884933419893422;-0,959584913840383;+Infinito;Non un numero reale;-0,382209660536695;-0,384028816120268;0,884933419893422;Non un numero reale;0,935642157461124;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,884940753691326;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,394065493029829;Non un numero reale;0,978619720502291;-0,485457263607122;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,38668838013505;1;0,128463251572892;Non un numero reale;Non un numero reale;Non un numero reale;0,293571314955664;-0,430651432120281;Non un numero reale;Non un numero reale;-0,463881007129164;-0,465508704991159;0,293571314955664;Non un numero reale;0,433387077383538;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,29355695503;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;Non un numero reale;0,99994722764178;
